ARG,ErmC,TEM-104,TEM-135,TEM-34,catA1,farA,farB,macA,macB,mtrA,mtrC,mtrD,mtrE,tet(M)
485_5072,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5073,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5074,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5075,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5076,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5077,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5078,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5079,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5080,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5081,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5082,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5083,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5084,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5085,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5086,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5087,0,0,0,0,0,1,1,1,1,1,0,1,1,0
485_5088,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5089,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5090,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5091,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5092,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5093,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5094,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5095,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5096,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5097,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5098,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5099,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_51,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5100,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5101,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5102,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5103,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5104,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5105,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5106,0,0,0,0,0,1,1,1,1,1,0,1,1,0
485_5107,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5108,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5109,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_511,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5110,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5111,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5112,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5113,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5114,0,0,0,0,0,1,1,1,1,1,0,1,1,0
485_5115,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5116,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5117,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5118,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5119,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_512,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5120,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5121,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5122,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5123,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5124,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5125,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5126,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5127,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5128,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5129,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_513,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5130,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5131,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5132,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5133,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5134,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5135,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_5136,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5138,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5139,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_514,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5140,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5141,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5142,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5143,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5144,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5145,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5146,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5147,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5148,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5149,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_515,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5150,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5151,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5152,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5153,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5154,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5155,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5156,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5157,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5158,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5159,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_516,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5160,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5161,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5162,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5163,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5164,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5165,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5166,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5167,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5168,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5169,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_517,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5170,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_5171,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5172,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5173,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5174,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5175,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5176,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5177,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5178,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5179,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_518,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5180,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5181,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5182,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5183,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5184,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5185,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5186,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5187,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5188,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5189,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_519,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5190,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5191,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5192,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_5193,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5194,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5195,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5196,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5197,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5198,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5199,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_52,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_520,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5200,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5201,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5202,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5203,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5204,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5205,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5206,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5207,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5208,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5209,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_521,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5210,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5211,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5212,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_5213,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5214,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5215,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5216,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5217,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5218,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5219,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_522,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5220,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5221,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5222,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5223,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5224,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5225,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5226,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5227,0,0,0,0,0,1,0,1,1,1,1,1,1,0
485_5228,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5229,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_523,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5230,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5231,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5232,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5233,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5234,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_5235,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5236,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5237,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5238,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_5239,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_524,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5240,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5241,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5242,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5244,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5245,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5246,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5247,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5249,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_525,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5250,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5251,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5254,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5255,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5256,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5257,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5258,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5259,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_526,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5260,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5261,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5262,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5263,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5264,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5265,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5266,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5267,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5268,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5269,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_527,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5270,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5271,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5272,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_5273,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5274,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5275,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5276,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5277,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5278,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5279,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_528,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5280,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5281,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5282,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5283,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5284,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5285,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5286,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5287,0,0,0,0,0,1,1,1,1,1,0,1,1,0
485_5288,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5289,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_529,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5290,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5291,0,0,0,0,0,1,1,1,1,1,0,1,1,0
485_5292,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5293,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5294,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5295,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5296,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5297,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5298,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5299,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_53,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_530,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5300,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5301,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5302,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_5303,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5304,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5305,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5306,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5307,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5308,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5309,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_531,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5310,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5311,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5312,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5313,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_5314,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5315,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5316,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5317,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5318,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5319,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_532,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5320,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5321,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5322,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5323,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5324,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5325,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5326,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5327,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5328,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5329,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_533,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5330,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5331,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5332,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5333,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5334,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5335,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5336,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5337,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5338,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5339,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_534,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5340,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5341,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5342,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5343,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5344,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5345,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5346,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5347,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5348,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5349,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_535,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5350,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5351,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5352,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5353,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5354,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5355,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5356,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5357,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5358,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5359,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_536,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5360,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5361,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5362,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5363,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5364,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5365,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5366,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5367,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5368,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5369,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_537,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5370,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5371,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5372,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5373,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5374,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5375,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5376,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5377,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5379,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5380,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5381,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5382,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5383,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5384,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5385,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5386,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5387,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5388,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5389,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_539,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5390,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5391,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5392,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5393,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5394,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5395,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5396,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5397,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5398,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5399,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_54,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_540,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5400,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5401,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5402,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5403,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5404,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5405,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5406,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5407,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5408,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5409,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_541,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5410,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5411,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5412,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5413,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5414,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5415,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5416,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5417,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5418,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5419,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_542,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5420,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5421,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5422,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5423,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5424,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5425,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5426,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5427,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_5428,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5429,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_543,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5430,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5431,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5432,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5433,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5434,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5435,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5436,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5437,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5438,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5439,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_544,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5440,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5441,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5442,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5443,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5444,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5445,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5446,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5447,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5448,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5449,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_545,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5450,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_5451,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5452,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5453,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5454,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5455,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5456,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_5457,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5458,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_5459,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_546,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5460,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_5461,0,0,0,0,0,1,0,1,1,1,0,1,1,0
