ARG,AAC(2')-Ic,CfxA,Erm(37),PC1_blaZ,Rv1877,Rv2856,TEM-116,blaC,efpA,mfpA,msrA,patB,vgaA
1773_15596,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15597,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15598,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15599,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1560,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15600,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15601,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15602,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15603,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15604,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15605,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15606,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15607,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15608,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15609,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1561,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15611,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15612,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15613,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15614,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15615,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15616,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15617,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15618,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15619,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1562,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15620,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15621,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15622,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15623,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15624,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15625,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15626,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15627,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15628,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15629,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1563,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15630,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15631,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15632,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15633,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15634,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15635,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15636,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15637,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15638,1,0,1,0,0,1,0,1,1,1,0,0,0
1773_15639,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1564,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15640,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15641,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15642,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15643,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15644,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15645,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15646,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15647,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15648,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15649,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1565,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15650,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15651,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15652,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15653,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15654,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15655,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15656,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15657,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15658,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15659,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1566,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15660,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15661,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15662,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15663,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15664,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15665,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15666,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15667,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15668,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15669,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1567,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15670,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15671,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15672,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15673,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15674,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15675,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15676,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15677,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15678,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15679,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1568,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15680,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15681,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15682,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15683,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15684,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15685,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15686,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15687,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15688,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15689,1,0,0,0,1,1,0,1,1,1,0,0,0
1773_1569,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15690,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15691,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15692,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15693,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15694,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15695,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15696,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15697,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15698,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15699,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1570,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15700,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15701,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15702,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15703,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15704,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15705,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15706,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15707,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15708,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15709,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1571,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15710,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15711,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15712,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15713,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15714,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15715,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15716,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15717,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15718,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15719,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1572,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15720,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15721,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15722,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15723,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15724,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15725,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15726,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15727,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15728,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15729,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1573,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15730,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15731,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15732,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15733,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15734,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15735,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15736,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15737,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15738,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15739,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1574,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15740,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15741,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15742,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15743,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15744,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15745,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15746,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15747,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15748,1,0,1,0,1,1,0,1,1,1,0,1,0
1773_15749,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1575,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15750,1,0,0,0,1,1,0,1,1,1,0,0,0
1773_15751,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15752,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15753,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15754,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15755,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15756,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15757,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15758,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15759,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1576,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15760,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15761,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15762,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15763,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15764,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15765,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15766,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15767,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15768,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15769,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1577,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15770,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15771,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15772,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15775,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15776,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15777,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15778,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15779,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15780,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15781,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15782,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15783,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15784,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15785,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15786,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15787,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15788,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15789,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1579,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15790,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15791,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15792,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15793,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15794,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15795,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15796,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15797,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15798,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15799,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1580,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15800,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15801,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15802,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15803,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15804,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15805,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15806,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15807,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15808,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15809,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15810,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15811,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15812,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15813,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15814,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15815,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15816,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15817,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15818,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15819,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1582,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15820,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15821,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15822,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15823,1,0,0,0,1,1,0,1,1,1,0,0,0
1773_15824,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15825,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15826,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15827,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15828,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15829,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1583,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15830,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15831,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15832,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15833,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15834,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15835,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15836,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15837,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15838,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15839,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1584,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15840,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15841,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15842,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15843,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15844,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15845,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15846,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15847,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15848,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15849,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1585,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15850,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15851,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15852,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15853,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15854,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15855,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15856,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15857,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15858,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15859,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1586,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15860,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15861,1,1,1,0,1,1,0,1,1,1,0,0,0
1773_15862,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15863,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15864,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15865,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15866,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15867,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15868,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15869,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1587,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15870,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15871,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15872,1,0,1,0,1,1,0,1,1,1,0,0,1
1773_15873,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15874,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15875,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15876,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15877,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15878,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15879,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1588,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15880,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15881,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15882,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15883,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15884,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15885,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15886,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15887,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15888,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15889,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1589,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15890,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15891,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15892,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15893,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15894,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15895,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15896,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15897,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15898,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15899,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1590,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15900,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15901,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15902,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15903,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15904,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15905,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15906,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15907,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15908,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15909,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1591,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15910,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15911,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15912,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15913,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15914,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15915,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15916,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15917,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15918,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15919,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1592,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15920,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15921,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15922,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15923,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15924,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15925,1,0,1,0,0,1,0,1,1,1,0,0,0
1773_15926,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15927,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15928,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15929,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1593,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15930,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15931,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15932,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15933,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15934,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15935,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15936,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15937,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15938,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15939,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1594,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15940,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15941,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15942,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15943,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15944,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15945,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15946,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15947,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15948,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15949,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1595,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15950,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15951,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15952,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15953,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15954,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15955,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15956,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15957,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15958,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15959,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1596,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15960,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15961,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15962,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15963,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15964,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15965,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15966,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15967,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15968,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15969,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1597,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15970,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15971,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15972,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15973,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15974,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15975,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15976,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15977,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15978,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15979,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1598,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15980,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15981,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15982,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15983,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15984,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15985,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15986,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15987,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15988,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15989,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1599,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15990,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15991,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15992,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15993,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15994,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15995,1,0,1,0,1,1,0,1,1,1,0,0,0
